C1[N@@]2CC=C[C@@]3([C@@H]([C@@]([C@@H]4N(C)c5cc(OC)c(cc5[C@@]4(C1)[C@@H]23)[C@@]1(c2c(CC[N@@]3C[C@@](C[C@@H](C1)C3)(O)CC)c1ccccc1[nH]2)C(OC)=O)(O)C(=O)N[C@@H](C(C)C)P(OCC)(=O)OCC)O)CC.S(=O)(=O)(O)O smile0189
C1CN=C(N1)C2CC2(c3ccccc3)c4ccccc4 smile0190
c1([C@@](CCC[N@@](CCc2cc(c(OC)cc2)OC)C)(C(C)C)C#N)cc(c(OC)c(c1)OC)OC smile0191
Cc1cnc(cn1)C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@]3(NC(=O)[C@@H]4C[C@H](CN4C2=O)Oc5c6ccccc6c7ccccc7n5)C(=O)NS(=O)(=O)C8CC8 smile0192
COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OCCN(C)Cc3ccccc3)C smile0193
OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3 smile0194
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14 smile0195
N(Nc1nccnc1)=O smile0196
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12 smile0197
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4COc5ccccc5O4 smile0198
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4[C@@H]1C(C)C smile0199
CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]3C[C@H](CN3C1=O)OC(=O)N4Cc5cccc(F)c5C4)C(=O)NS(=O)(=O)C6CC6 smile0200
CC(=O)CC(C1=C(O)c2ccccc2OC1=O)c3ccccc3 smile0201
c1cc(ccc1c2cc(=O)c3c(o2)cc(c(c3O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O smile0202
CCC(=O)N(C1CCN(CCc2ccccc2)CC1)c3ccccc3 smile0203
C=1(CCC(OC)=O)c2cc3c(c(c(cc4nc(cc5C=6[C@@]([C@@H](C(=CC6)C(OC)=O)C(=O)OC)(c([nH]5)cc(n2)C1C)C)C(C)=C4C=C)[nH]3)C)CCC(O)=O smile0204
N[C@@H]1[C@@H]([C@@H](O[C@H](O[C@@H]2c3c(O)c4C(=O)c5c(OC)cccc5C(=O)c4c(O)c3C[C@@](C2)(O)C(CO)=O)C1)C)O[C@@H]1CCCCO1 smile0205
CC(C)c1nc(nc(c2ccc(F)cc2)c1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(=O)(=O)C smile0206
c1ccc2c(c1)CC[C@@H]2Nc3c4ccn(c4ncn3)[C@@H]5C[C@H]([C@H](C5)O)COS(=O)(=O)N smile0207
C[N+]1([C@@H]2C[C@H](C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)c4ccccc4)CC5CC5 smile0208
[H]OC1=C(C(=O)Oc2ccccc12)[C@H](CC(C)=O)c1ccc(cc1)[N+]([O-])=O smile0209
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56 smile0210
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C2=O)C(=O)O smile0211
c1(c(cc(N)c(c1)Cl)OC)C(N[C@@H]1[C@@H](C[N@@](CCCOc2ccc(F)cc2)CC1)OC)=O smile0212
C([C@@H](c1cc(Oc2ccccc2)ccc1)C)(=O)O smile0213
[Gd+3].OC(=O)CN(CCN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O)CC([O-])=O smile0214
Cc1cc(C)c2N(C[C@@H]3CC[C@H](CC3)C(=O)O)CCC[C@H](N(Cc4cc(cc(c4)C(F)(F)F)C(F)(F)F)c5nnn(C)n5)c2c1 smile0215
CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O smile0216
CNC(=O)c1ccccc1Sc2ccc3c(c2)[nH]nc3/C=C/c4ccccn4 smile0217
C(C(C)C)CCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4[C@H](C(N[C@@H]5c6cc(c7c([C@@H](NC([C@H]([C@@H](c8cc(c(O3)cc8)Cl)O[C@H]3[C@@H]([C@H]([C@H](O)[C@H](O3)CO)O)NC(C)=O)NC5=O)=O)C(=O)O)cc(O)cc7O[C@H]3O[C@@H]([C@@H](O)[C@@H]([C@@H]3O)O)CO)c(cc6)O)=O)NC([C@@H]3c5cc(Oc6cc(ccc6O)[C@@H](C(N[C@@H](C(N3)=O)Cc3cc(c(Oc2c4)cc3)Cl)=O)N)cc(c5)O)=O)O[C@@H]([C@H](O)[C@@H]1O)CO smile0218
c1(ccccc1)C[C@H](C)N smile0219
c1cn(c(=O)nc1N)[C@H]2[C@H](C[C@H](O2)CO)F smile0220
COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3 smile0221
CCCC(=O)OCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C smile0222
N12C(=O)N([C@H](CC[C@H]1C(=O)N)C2)OS(=O)(=O)O smile0223
Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(=O)O)s1 smile0224
Cc1nnc2CN=C(c3ccccc3Cl)c4cc(Cl)ccc4n12 smile0225
CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C smile0226
CCN(CC)CCNC(=O)c1ccc(NS(=O)(=O)C)cc1 smile0227
CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(\C=C\c2ccc3ccc(Cl)cc3n2)c1 smile0228
[C@@]12([C@H]([C@H]3[C@H](C(=C)C2)[C@@H]2C(=CC(=O)CC2)CC3)CC[C@]1(C#C)O)CC smile0229
Cc1c2ccccc2oc1CN(C)C(=O)/C=C/c3cc4c(nc3)NC(=O)CC4 smile0230
OC(=O)c1cc(ccc1O)c2ccc(F)cc2F smile0231
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O smile0232
c1ccc(cc1)C(Cc2ccccn2)N smile0233
N(c1c(cccc1Cl)Cl)(C=1NCCN1)CC=C smile0234
COc1ccc(cc1)[C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(=O)C smile0235
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4c(Cl)cccc4Cl smile0236
CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(=C\C=C/[C@H](OC)[C@@H](OC(=O)N)\C(=C\[C@H](C)[C@H]1O)\C)\C)C2=O smile0237
C(c1ccc(cc1)OC[C@@H](C[N@@](CCC[S@@](=O)CCC)CC)O)#N smile0238
NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc3ccc(O)cc3)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(=O)N)NC1=O)C(=O)N4CCC[C@H]4C(=O)N[C@H](CCCNC(=N)N)C(=O)NCC(=O)N smile0239
c1cn(c(=O)nc1N)[C@@H]2CO[C@@H](S2)CO smile0240
CN[C@@H]1C[C@H]2OC(C)([C@@H]1OC)n3c4ccccc4c5c6[C@@H](O)NC(=O)c6c7c8ccccc8n2c7c35 smile0241
CCS(=O)(=O)CCn1c(C)ncc1N(=O)=O smile0242
Cc1ccc(cn1)c2ncc(Cl)cc2c3ccc(cc3)S(=O)(=O)C smile0243
CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@H](CC(C=CC=C1)=C1)NC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)N1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=CNC2)N=2)C(=O)O)C(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC2)N2C(=O)[C@@H](N)CO)C(C)C)C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(NCC1=O)=O)CO)=O)CO)=O)CO)=O)CO)=O smile0244
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1 smile0245
C[C@@H]1O[C@@H]1P(=O)(O)O smile0246
CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5 smile0247
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3 smile0248
COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c23)cc7)N(C)CCc6cc5OC)c4 smile0249
Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1 smile0250
c1c(sc(N(Cc2cc3c(cc2)[nH]c(nc3=O)C)C)c1)C(=O)N[C@@H](CCC(O)=O)C(=O)O smile0251
Cc1c(ccnc1CS(=O)c2[nH]c3ccc(cc3n2)n4cccc4)OC smile0252
OC[C@H](O)[C@H](CO)[N+]12CC[N+]3(CC([O-])=O)CC[N+]4(CC([O-])=O)CC[N+](CC([O-])=O)(CC1)[Gd-]234 smile0253
C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)C36[C@@H](OC(=O)[C@@H]6O)OC4(C(=O)O5)[C@@]12O smile0254
[H]OC(CCCCON=C(c1cccc(c1)C(F)(F)F)c1cccnc1)=O smile0255
Cc1ccsc1C(=CCCN2CCC[C@H](C2)C(=O)O)c3sccc3C smile0256
c12c(cccc1cncc2)OCC(N[C@H](C(N[C@H]([C@@H](C(N1[C@@H](CSC1)C(NC(C)(C)C)=O)=O)O)Cc1ccccc1)=O)CSC)=O smile0257
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO smile0258
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO smile0259
COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23 smile0260
c12c3c(OC(c1ccc(c2)C)(C)C)cc(CCCCC)cc3O smile0261
c1(c2c(nc(N3CCN(C)CC3)nc2)N)c(c(cc(c1)Cl)Cl)Cl smile0262
c12c(c(c(C(O)=O)cn1CC)=O)cnc(n2)N1CCNCC1 smile0263
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@H](O[C@H]5[C@H](O)[C@H]4O)c6cccs6)c7cc8OCOc8cc27 smile0264
Clc1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4c3)CC2)c1Cl smile0265
FC(F)(F)COc1ccc(OCC(F)(F)F)c(c1)C(=O)NCC2CCCCN2 smile0266
COc1cccc(c1)[C@@]2(O)CCCC[C@@H]2CN(C)C smile0267
C[C@H](c1c[nH]cn1)c2cccc(C)c2C smile0268
c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)N3CC(C3)([C@@H]4CCCCN4)O smile0269
CN1[C@@H](CCC1=O)c2cccnc2 smile0270
[H]N(C([C@@H](c1ccccc1)N([H])C(c1cnc2cccnc2c1O[H])=O)=O)[C@@H]1C2N(C1=O)[C@@H](C(=O)O[H])C(C)(C)S2 smile0271
O[C@@H]1[C@@H](C[C@](O)(C[C@H]1OC(=O)\C=C\c2ccc(O)c(O)c2)C(=O)O)OC(=O)\C=C\c3ccc(O)c(O)c3 smile0272
c1(cccc2c1C(c1c(O)c3c(c(c1C2=O)O)C[C@](C(CO)=O)(O)C[C@@H]3O[C@H]1C[C@@H]([C@@H]([C@@H](O1)C)O)[N@]1CCO[C@@H](C1)OC)=O)OC smile0273
c1(c(ccc(c1)OC)OC)[C@@H](CNC(CN)=O)O smile0274
[H]/N=C(/c1cccc(c1)C[C@H]([C@@H](C)NC(=O)c2ccc(cc2)c3cc[n+](cc3)[O-])C(=O)OC)\N smile0275
NC1=NC(=O)N(C=N1)[C@H]2C[C@H](O)[C@@H](CO)O2 smile0276
C(=O)([C@@H](NC(=O)c1ccc(cc1)NC[C@@H]1N(c2c(=O)nc([nH]c2NC1)N)C=O)CCC(=O)O)O smile0277
P(=O)(OCC)(OCC)C(NC(=O)N(CCCl)N=O)C smile0278
[C@H]12[C@H]3[C@@]([C@H]([C@@H](C3)C)C(=O)CO)(C[C@@H]([C@@H]1[C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)O)C smile0279
O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)ON(=O)=O smile0280
Cc1c(c2ccccc2[nH]1)CCNCc3ccc(cc3)/C=C/C(=O)NO smile0281
[O-]C(=O)C1=C(C[n+]2ccccc2)CS[C@@H]3[C@H](NC(=O)Cc4cccs4)C(=O)N13 smile0282
c12c(ccc(c1F)Cl)[nH]c(c2P(=O)(c1cc(cc(c1)/C=C/C#N)C)OC)C(=O)N smile0283
C1CSS[C@H]1CCCCC(=O)O smile0284
Clc1cccc(Cl)c1NC2=NCCN2 smile0285
CNCC[C@@H](Oc1ccccc1C)c2ccccc2 smile0286
N1([C@H](C(=O)N)CC)C(=O)CCC1 smile0287
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O smile0288
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC smile0289
C(\c1ccc(Br)cc1)(c1cccnc1)=C\CN(C)C smile0290
C1=CC([C@@H](C[C@@H]([C@@H]([C@@H](C)[C@@H](CC(O[C@@H]([C@@H](C)[C@@H]2O[C@@]12C)CC)=O)O)O[C@@H]1O[C@@H](C[C@@H]([C@@H]1O)N(C)C)C)CC=O)C)=O smile0291
CC[C@@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccc(cc5c4)O)O smile0292
n1(c(cnc1C)[N+](=O)[O-])C[C@@H](CCl)O smile0293
N[C@@H](CCC(=O)O)C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H]1C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(NCC(N2[C@H](C(N[C@@H]3C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N4[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H]5C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(NCC(NCC(N[C@H](C(N[C@H](C(NCC(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(O)=O)CC(=O)O)=O)CCCNC(N)=N)=O)[C@@H](O)C)=O)CSSC1)=O)CCSC)=O)CCCCN)=O)CCCCN)=O)CSSC5)=O)CCC(=O)O)=O)CCC(=O)O)=O)CC(C)C)=O)CO)=O)CCC(=O)O)=O)Cc1ccccc1)=O)CCCNC(N)=N)=O)CC(=O)N)=O)CCC(=O)N)=O)CC(=O)N)=O)=O)CCC(=O)O)=O)CSSC3)=O)=O)=O)Cc1ccc(cc1)O)=O)[C@@H](C)CC)=O)Cc1ccccc1)=O)CCC(=O)O)=O)CCC(=O)O)=O)=O)CCC(=O)N)=O)CCCNC(N)=N)=O)[C@@H](O)C)=O)Cc1ccccc1)=O)[C@@H](C)CC)=O)CC(=O)N)=O)Cc1ccccc1)=O)Cc1ccccc1)=O)Cc1c[nH]c3c1cccc3)=O)CCCNC(N)=N)=O)CCC4)=O)Cc1[nH]cnc1)=O)C)=O)C)=O)CCCNC(N)=N)=O)=O)CCC2)=O)=O)CC(=O)O)=O)CC(=O)O)=O)C)=O)CCCCN)=O)Cc1ccccc1)=O)C)=O)=O)Cc1ccccc1)=O)CO)=O)Cc1[nH]cnc1)=O)CCSC)=O)C)=O smile0294
[nH]1cncc1C1(Cc2c(C1)cccc2)CC smile0295
[H]N1C[C@@H](C[C@H]1CN([H])S(N([H])[H])(=O)=O)SC1=C(C(=O)O[H])N2C([C@@H]1C)[C@@H](C2=O)[C@H](C)O[H] smile0296
CC1(C)C[C@@H]1C(=O)N\C(=C/CCCCSC[C@H](N)C(=O)O)\C(=O)O smile0297
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1 smile0298
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O smile0299
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O smile0300
c1(ccncc1)N smile0301
c12c3C(N(CCN(C)C)C(c1cccc2cc(c3)N)=O)=O smile0302
NCCNC(=O)NC4=CN(CC=3CS[C@H]2N(C(=O)[C@H]2NC(=O)C(=N\OC(C)(C)C(=O)O)/c1nc(N)sn1)C=3C(=O)O)N(C)C4=N smile0303
[C@H]1([C@H]([C@@H]([C@H](C(O1)c1ccc(c(c1)Cc1ccc(cc1)OCC)Cl)O)O)O)CO smile0304
CC[C@@H]1[C@H](N2[C@H]3CC1C4[C@@H]2CC5([C@H]3N(c6c5cccc6)C)[C@@H]4O)O smile0305
C1([C@H]2[C@@]([C@@]3(C([C@H]4[C@@](CC[C@@](C4)(C(O)=O)C)(C)CC3)=C1)C)(CC[C@@H]1[C@@]2(CC[C@@H](C1(C)C)O[C@@H]1[C@H](O[C@@H]2O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)C(O)=O)[C@H]([C@H](O)[C@H](O1)C(O)=O)O)C)C)=O smile0306
N1(c2ccc(cc2)C(C(=O)O)C)C(=O)c2c(C1)cccc2 smile0307
CNCCCN1c2ccccc2CCc3ccccc13 smile0308
CSCCNc1nc(SCCC(F)(F)F)nc2n([C@@H]3O[C@@H]([C@H]([C@H]3O)O)CO[P@@](O[P@@](O)(=O)C(Cl)(P(O)(O)=O)Cl)(O)=O)cnc12 smile0309
CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N2C=CC(=NC2=O)N smile0310
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C smile0311
COc1ccc(cc1OC2CCCC2)[C@@]3(CC[C@H](CC3)C(=O)O)C#N smile0312
C1=2[C@H]([C@H]3[C@]([C@@](C#CC)(O)CC3)(C)C[C@@H]1c1ccc(N(C)C)cc1)CCC=1C2CCC(C1)=O smile0313
CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCOCC5)[N+]6(CC=C)CCCC6 smile0314
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2 smile0315
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O smile0316
O[C@@H](CNC[C@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]3CCc4cc(F)ccc4O3 smile0317
CN(C(=O)C1=C(O)c2ccccc2N(C)C1=O)c3ccccc3 smile0318
C(S(=O)(=O)O)CS smile0319
Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1 smile0320
C(c1ccccc1)C[C@H](N[C@H](C(N1Cc2c(C[C@H]1C(O)=O)cc(OC)c(c2)OC)=O)C)C(OCC)=O smile0321
Cc1cc(O)c2C(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6C(=O)c7c(O)cc(CO)c8c1c2c(c34)c(c56)c78 smile0322
C(C(F)(F)F)(C(F)(F)F)(F)F smile0323
S(c1ccc(C(=O)CCC(=O)O)cc1)(=O)(=O)CCCOc1c(c(O)c(cc1)C(=O)C)CCC smile0324
NC1=C(F)C=NC(=O)N1 smile0325
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)cccc4[C@@]3(C)O smile0326
P(O[C@H]1[C@@H]([C@H]([C@H](O)[C@H](O1)CO)O)O)(=O)(NCCCl)NCCCl smile0327
OC(=O)CCC(=C(C)C1C2)C(N=1)=CC(=C(CCC(OC)=O)C(C)=C1C=C(N3)C(=C(C=3C=C3C([C@@](C=2N3)(C)[C@H](C(=O)OC)C(=C2)C(=O)OC)=C2)C)C=C)N1 smile0328
CN(C)C(=O)Oc1ccc[n+](C)c1 smile0329
CN(C)N=Nc1nc[nH]c1C(=O)N smile0330
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)\c3occc3 smile0331
CC(C)NCC(c1cc(cc(c1)O)O)O smile0332
O=C1NC=Nc2[nH]ncc12 smile0333
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1 smile0334
NC(=O)c1csc(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O smile0335
NCCCNc1ccc2c(CNCCO)nn3c4c(O)ccc(O)c4C(=O)c1c23 smile0336
O=[P@@](O)(CCCC)CCCN smile0337
CN(C)CC\C=C/1\c2ccccc2Sc3ccc(Cl)cc13 smile0338
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C smile0339
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1 smile0340
Clc1cccc(c1)N2CCNCC2 smile0341
Nc1nc(NC2CC2)c3ncn([C@@H]4C[C@H](CO)C=C4)c3n1 smile0342
[H]N(C(C1CCC(CC1)(F)F)=O)[C@H](CCN1[C@H]2CC[C@@H]1CC(C2)n1c(C)nnc1C(C)C)c1ccccc1 smile0343
NC(=N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C3CCCCC3)cc1 smile0344
CCCCc1ncc(\C=C(/Cc2cccs2)\C(=O)O)n1Cc3ccc(cc3)C(=O)O smile0345
O=C(O)CCC(=O)O[C@@H]3CC[C@@]2(C)[C@H](/C=C/C1=CCOC1=O)C(=C)CC[C@@H]2[C@]3(C)COC(=O)CCC(=O)O smile0346
C(O)[C@@]12[C@H](C3=CC[C@H]4[C@@]([C@@]3(C[C@H]2O)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H]([C@@]2(CO)C)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)C(=O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)CC([C@H]([C@@H]1OC(=O)C)OC(=O)/C(=C\C)/C)(C)C smile0347
COc1ccsc1CNCC[C@]2(CCOC3(C2)CCCC3)c4ccccn4 smile0348
NC(C1=C(C=C(N(C2=C3)C=NC2=CC=C3CN4CCN(C)CC4)S1)O[C@H](C)C5=CC=CC=C5C(F)(F)F)=O smile0349
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4 smile0350
c1cc(c(c(c1)Cl)COCCOCCCCCCNC[C@@H](c2ccc(c(c2)CO)O)O)Cl smile0351
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1 smile0352
CC[C@@]1(O)CN2CC[C@H]1C[C@@H]2[C@@H](O)c3ccnc4ccc(OC)cc34 smile0353
COc1cc(NC(C)CCCN)c2ncccc2c1 smile0354
c12c([nH]c(n1)[S@@](Cc1c(c(c(C)cn1)OC)C)=O)ccc(c2)OC smile0355
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=N)OC)O)(C(=O)CO)O)N)O smile0356
Cn1nnnc1SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(=O)O smile0357
c1nccc2C(c3c(C(c12)=O)c(ccc3NCCN)NCCN)=O smile0358
c12c3[C@@H]4[C@H]([N@@](C[C@@H](C4)CNC(OCc4ccccc4)=O)C)Cc1cn(c2ccc3)C smile0359
CC(C)C[C@H](NC(=O)[C@@H](CCCNC(=O)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc2cccnc2)NC(=O)[C@@H](Cc3ccc(Cl)cc3)NC(=O)[C@@H](Cc4ccc5ccccc5c4)NC(=O)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N6CCC[C@H]6C(=O)N[C@H](C)C(=O)N smile0360
Cc1ccc(cc1Cc2ccc(s2)c3ccc(cc3)F)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O smile0361
C(O)[C@@]12[C@H](C3=CC[C@H]4[C@@]([C@@]3(C[C@H]2O)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H]([C@@]2(CO)C)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)C(=O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)CC([C@H]([C@@H]1OC(=O)C)OC(=O)/C(=C/C)/C)(C)C smile0362
CN1C[C@@H](C=C2[C@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@]5(C)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C5=O smile0363
C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(F)C(=O)NC2=O smile0364
[H]N(C1CCC(CC1)C(=O)O[H])C(C1(CCCC1)CC[C@@H](COCOC)C(=O)O[H])=O smile0365
C(=O)(c1cc(c(cc1)Nc1nc2c(cn1)N(C(=O)[C@H](N2C(C)C)CC)C)OC)N[C@H]1CC[C@@H](CC1)N1CCN(CC1)CC1CC1 smile0366
CC(C)(O)[C@@H]1CC[C@@](C)(O1)[C@H]2[C@@H](O)C[C@@]3(C)[C@@H]4C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]6C(C)(C)[C@H](CC[C@@]67C[C@@]47CC[C@]23C)O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O smile0367
C(Oc1ccccc1)(Oc1ccccc1)CN(C)C smile0368
Cn1cc(c2c1cccc2)C(=O)[C@@H]3CCc4c(nc[nH]4)C3 smile0369
c1cc(ccc1C(CC(=O)O)CN)C smile0370
